70.73478371389128,2018-09-13-11-46-35,23.5448311,87.3422726,2 WHEELER-1,0 m
67.88800805291906,2018-09-13-11-46-35,23.5448326,87.3422837,2 WHEELER-1,0 m
68.26003584768715,2018-09-13-11-46-36,23.5448326,87.3422837,2 WHEELER-1,0 m
65.80567185857095,2018-09-13-11-46-36,23.5448326,87.3422837,2 WHEELER-1,0 m
64.63550996668245,2018-09-13-11-46-37,23.5448326,87.3422837,2 WHEELER-1,0 m
67.02830142180697,2018-09-13-11-46-37,23.544833,87.3422863,2 WHEELER-1,0 m
70.37842583128437,2018-09-13-11-46-54,23.5448333,87.3422886,2 WHEELER-1,0 m
70.30752044698131,2018-09-13-11-46-55,23.5448333,87.3422886,2 WHEELER-1,0 m
67.02602464380745,2018-09-13-11-46-56,23.5448333,87.3422886,2 WHEELER-1,0 m
64.29442001931454,2018-09-13-11-46-56,23.5448333,87.3422886,2 WHEELER-1,0 m
69.18655821052457,2018-09-13-11-46-57,23.5448333,87.3422886,2 WHEELER-1,0 m
62.477056376658524,2018-09-13-11-46-57,23.5448364,87.3422936,2 WHEELER-1,0 m
64.83220203338169,2018-09-13-11-46-58,23.5448364,87.3422936,2 WHEELER-1,0 m
62.577716860174135,2018-09-13-11-46-58,23.544839,87.342295,2 WHEELER-1,0 m
68.58961861451532,2018-09-13-11-46-59,23.544839,87.342295,2 WHEELER-1,0 m
70.63450313339567,2018-09-13-11-46-59,23.5448406,87.3422953,2 WHEELER-1,0 m
65.29374267905767,2018-09-13-11-47-00,23.5448406,87.3422953,2 WHEELER-1,0 m
66.40931706642655,2018-09-13-11-47-00,23.5448406,87.3422953,2 WHEELER-1,0 m
69.18297464499035,2018-09-13-11-47-01,23.5448406,87.3422953,2 WHEELER-1,0 m
64.3891612642456,2018-09-13-11-47-01,23.5448406,87.3422953,2 WHEELER-1,0 m
67.68059677955493,2018-09-13-11-47-02,23.5448406,87.3422953,2 WHEELER-1,0 m
66.18173832412336,2018-09-13-11-47-02,23.5448406,87.3422953,2 WHEELER-1,0 m
65.73775663754948,2018-09-13-11-47-03,23.5448435,87.3422958,2 WHEELER-1,0 m
66.71803825637348,2018-09-13-11-47-04,23.5448435,87.3422958,2 WHEELER-1,0 m
77.0148309671483,2018-09-13-11-47-04,23.5448439,87.3422959,2 WHEELER-1,0 m
64.814072545871,2018-09-13-11-47-05,23.5448439,87.3422959,2 WHEELER-1,0 m
64.47130530943552,2018-09-13-11-47-05,23.5448439,87.3422959,2 WHEELER-1,0 m
63.309536106373166,2018-09-13-11-47-06,23.5448439,87.3422959,2 WHEELER-1,0 m
65.3886103554662,2018-09-13-11-47-06,23.5448439,87.3422959,2 WHEELER-1,0 m
63.66533198717818,2018-09-13-11-47-07,23.5448439,87.3422959,2 WHEELER-1,0 m
62.316371604615085,2018-09-13-11-47-07,23.5448439,87.3422959,2 WHEELER-1,0 m
65.04297744665435,2018-09-13-11-47-08,23.5448439,87.3422959,2 WHEELER-1,0 m
67.63688635477367,2018-09-13-11-47-08,23.5448439,87.3422959,2 WHEELER-1,0 m
67.40757910438069,2018-09-13-11-47-09,23.5448447,87.342296,2 WHEELER-1,0 m
67.34588694496824,2018-09-13-11-47-09,23.5448447,87.342296,2 WHEELER-1,0 m
66.91136236821953,2018-09-13-11-47-10,23.5448447,87.342296,2 WHEELER-1,0 m
67.86895600540097,2018-09-13-11-47-11,23.5448447,87.342296,2 WHEELER-1,0 m
66.37657272393481,2018-09-13-11-47-11,23.5448447,87.342296,2 WHEELER-1,0 m
66.53087750326611,2018-09-13-11-47-12,23.5448447,87.342296,2 WHEELER-1,0 m
67.9285266758092,2018-09-13-11-47-12,23.5448447,87.342296,2 WHEELER-1,0 m
65.86351776809863,2018-09-13-11-47-13,23.5448447,87.342296,2 WHEELER-1,0 m
64.87824082464685,2018-09-13-11-47-13,23.5448447,87.342296,2 WHEELER-1,0 m
65.74567277445789,2018-09-13-11-47-14,23.5448447,87.342296,2 WHEELER-1,0 m
69.3614298476684,2018-09-13-11-47-14,23.5448475,87.3423052,2 WHEELER-1,0 m
67.5856213008399,2018-09-13-11-47-15,23.5448475,87.3423052,2 WHEELER-1,0 m
67.32909465930764,2018-09-13-11-47-15,23.5448475,87.3423052,2 WHEELER-1,0 m
66.10662030922087,2018-09-13-11-47-16,23.5448475,87.3423052,2 WHEELER-1,0 m
65.72647471922866,2018-09-13-11-47-16,23.5448475,87.3423052,2 WHEELER-1,0 m
66.6936057240232,2018-09-13-11-47-17,23.5448475,87.3423052,2 WHEELER-1,0 m
65.29381810662458,2018-09-13-11-47-17,23.5448475,87.3423052,2 WHEELER-1,0 m
66.13463957514627,2018-09-13-11-47-18,23.5448475,87.3423052,2 WHEELER-1,0 m
70.18698168799504,2018-09-13-11-47-19,23.5448475,87.3423052,2 WHEELER-1,0 m
71.15538205316969,2018-09-13-11-47-19,23.544845,87.3422932,2 WHEELER-1,0 m
67.47873793000481,2018-09-13-11-47-20,23.544845,87.3422932,2 WHEELER-1,0 m
67.40714846581669,2018-09-13-11-47-20,23.544845,87.3422932,2 WHEELER-1,0 m
66.02292249597168,2018-09-13-11-47-21,23.544845,87.3422932,2 WHEELER-1,0 m
70.15082559519057,2018-09-13-11-47-21,23.544845,87.3422932,2 WHEELER-1,0 m
66.85047517989426,2018-09-13-11-47-22,23.544845,87.3422932,2 WHEELER-1,0 m
66.02351078025868,2018-09-13-11-47-22,23.544845,87.3422932,2 WHEELER-1,0 m
67.6384083368796,2018-09-13-11-47-23,23.544845,87.3422932,2 WHEELER-1,0 m
64.27311913086868,2018-09-13-11-47-23,23.544845,87.3422932,2 WHEELER-1,0 m
65.66066605249694,2018-09-13-11-47-24,23.544845,87.3422932,2 WHEELER-1,0 m
64.99759490617757,2018-09-13-11-47-24,23.544845,87.3422932,2 WHEELER-1,0 m
66.07933919519522,2018-09-13-11-47-25,23.5448363,87.3422748,2 WHEELER-1,0 m
68.1639271612871,2018-09-13-11-47-25,23.5448363,87.3422748,2 WHEELER-1,0 m
70.8468910464801,2018-09-13-11-47-26,23.5448363,87.3422748,2 WHEELER-1,0 m
66.70694454453006,2018-09-13-11-47-27,23.5448363,87.3422748,2 WHEELER-1,0 m
67.52047528093614,2018-09-13-11-47-27,23.5448363,87.3422748,2 WHEELER-1,0 m
68.7718467211664,2018-09-13-11-47-28,23.5448363,87.3422748,2 WHEELER-1,0 m
71.28813229366969,2018-09-13-11-47-28,23.5448363,87.3422748,2 WHEELER-1,0 m
